"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","youtube_account","govtrack_id","icpsr_id","google_entity_id","fec_candidate_id","url","in_office","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","cspan_id","facebook_account","votesmart_id","crp_id","rss_url","suffix","cook_pvi"
"T000238","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000238.json","William","Thornberry","1958-07-15","M","R","MacTXPress","RepMacThornberry","400404","29572","/m/03dnvd","","https://thornberry.house.gov",false,"2",1340,3,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:13","TX","13",false,"4813",0.22,96.75,4.49,"M.","36814","repmacthornberry","21706","N00006052",,,
"T000243","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000243.json","Raymond","Thornton","1928-07-16","M","D",,,"410821","14058",,"","",false,"12",1340,98,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ar/cd:2","AR","2",false,"0502",7.31,84.48,16.79,"Hoyt",,,,,,,
"T000253","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000253.json","Karen","Thurman","1951-01-12","F","D",,,"400509","29330",,"","",false,"4",1340,43,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:5","FL","5",false,"1205",3.21,85.63,15.67,"L.",,,,,,,
"T000260","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000260.json","Todd","Tiahrt","1951-06-15","M","R","RepToddTiahrt","CongressmanTiahrt","400405","29524","/m/024s59","","",false,"2",1340,17,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ks/cd:4","KS","4",false,"2004",1.27,94.44,6.81,,,,,,,,
"T000314","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000314.json","Peter","Torkildsen","1958-01-28","M","R",,,"410887","29359",,"","",false,"4",1340,49,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ma/cd:6","MA","6",false,"2506",3.66,77.76,23.36,"Gerard",,,,,,,
"T000316","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000316.json","Esteban","Torres","1930-01-27","M","D",,,"410889","15069",,"","",false,"14",1340,98,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:34","CA","34",false,"0634",7.31,92.74,8.44,"Edward",,,,,,,
"T000317","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000317.json","Robert","Torricelli","1951-08-27","M","D",,,"300156","15070",,"","",false,"14",1340,171,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:9","NJ","9",false,"3409",12.76,85.75,15.6,"G.",,,,,,,
"T000326","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000326.json","Edolphus","Towns","1934-07-21","M","D","edtowns","CongressmanEdTowns","400409","15072","/m/03jqnw","","",false,"14",1340,131,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:10","NY","10",false,"3610",9.78,91.73,9.66,,"6807",,,,,,
"T000350","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000350.json","James","Traficant","1941-05-08","M","D",,,"400611","15239",,"","",false,"12",1340,0,4,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:oh/cd:17","OH","17",false,"3917",0,64.86,36.4,"A.",,,,,,"Jr.",
"T000405","Representative","Rep.","https://api.propublica.org/congress/v1/members/T000405.json","Walter","Tucker","1957-05-28","M","D",,,"410974","29319",,"","",false,"4",862,298,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:37","CA","37",false,"0637",34.57,91.7,10,"R.",,,,,,"III",
"U000014","Delegate","Del.","https://api.propublica.org/congress/v1/members/U000014.json","Robert","Underwood","1948-07-13","M","D",,,"400516","70305",,"","",false,"4",0,0,0,"2013-04-12 20:12:01 -0400","ocd-division/country:us/state:gu/cd:79","GU","At-Large",true,"6698",0,0,,"A.",,,,,,,
"U000031","Representative","Rep.","https://api.propublica.org/congress/v1/members/U000031.json","Fred","Upton","1953-04-23","M","R","RepFredUpton","RepFredUpton","400414","15446","/m/02d4c3","","https://upton.house.gov",false,"10",1340,0,1,"2021-03-02 02:35:58 -0500","ocd-division/country:us/state:mi/cd:6","MI","6",false,"2606",0,86.95,14.29,,"12127","RepFredUpton","26906","N00004133","https://upton.house.gov/news/rss.aspx",,
"V000081","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000081.json","Nydia","Velázquez","1953-03-28","F","D","NydiaVelazquez","nydiavelazquez","400416","29378","/m/03sjbt","","https://velazquez.house.gov",false,"4",1340,58,3,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:ny/cd:12","NY","12",false,"3612",4.33,90.71,10.6,"M.","26160","8037068318","26975","N00001102","https://velazquez.house.gov/rss.xml",,
"V000087","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000087.json","Bruce","Vento","1940-10-07","M","D",,,"400612","14458",,"","",false,"20",1340,12,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mn/cd:4","MN","4",false,"2704",0.9,91.91,9.36,"F.",,,,,,,
"V000108","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000108.json","Peter","Visclosky","1949-08-13","M","D","RepVisclosky","PeteVisclosky1","400417","15124","/m/022r85","","https://visclosky.house.gov",false,"12",1340,18,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:in/cd:1","IN","1",false,"1801",1.34,84.17,17.1,"J.","6785","repvisclosky","26851","N00003813","https://visclosky.house.gov/rss.xml",,
"V000112","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000112.json","Harold","Volkmer","1931-04-04","M","D",,,"411166","14459",,"","",false,"20",1340,148,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mo/cd:9","MO","9",false,"2909",11.04,81.34,19.98,"Lee",,,,,,,
"V000124","Representative","Rep.","https://api.propublica.org/congress/v1/members/V000124.json","Barbara","Vucanovich","1921-06-22","F","R",,,"411178","15074",,"","",false,"14",1340,27,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nv/cd:2","NV","2",false,"3202",2.01,95.67,5.59,"Farrell",,,,,,,
"G000408","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000408.json","Enid","Waldholtz","1958-06-05","F","R",,,"411214","29575",,"","",false,"2",1340,85,0,"2021-01-20 21:02:12 -0500","ocd-division/country:us/state:ut/cd:2","UT","2",false,"4902",6.34,96.7,4.54,"Greene",,,,,,,"R+16"
"W000068","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000068.json","Robert","Walker","1942-12-23","M","R",,,"411247","14461",,"","",false,"20",1340,17,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:16","PA","16",false,"4216",1.27,95.78,5.39,"Smith",,,,,,,
"W000099","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000099.json","James","Walsh","1947-06-19","M","R",,,"400420","15633",,"","",false,"8",1340,28,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ny/cd:25","NY","25",false,"3625",2.09,91.17,10.01,"T.",,,,,,,
"W000119","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000119.json","Zach","Wamp","1957-10-28","M","R","zachwamp","repzachwamp","400421","29567","/m/03tlrz","","",false,"2",1340,8,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tn/cd:3","TN","3",false,"4703",0.6,94.25,6.99,,"36792",,,,,,
"W000139","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000139.json","Michael","Ward","1951-01-07","M","D",,,"411314","29526",,"","",false,"2",1340,33,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ky/cd:3","KY","3",false,"2103",2.46,92.66,8.64,"Delavan",,,,,,,
"W000187","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000187.json","Maxine","Waters","1938-08-15","F","D","RepMaxineWaters","MaxineWaters","400422","29106","/m/024tyk","","https://waters.house.gov",false,"6",1340,94,3,"2021-03-02 02:35:59 -0500","ocd-division/country:us/state:ca/cd:35","CA","35",false,"0635",7.01,87.06,14.21,,"1953","MaxineWaters","26759","N00006690","https://waters.house.gov/rss.xml",,
"W000207","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000207.json","Melvin","Watt","1945-08-26","M","D","MelWattNC12","Wattnc12","400424","29383",,"","http://watt.house.gov/",false,"4",1340,23,4,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nc/cd:12","NC","12",false,"3712",1.72,89.07,12.13,,"25889","CongressmanMelWatt",,,,,
"W000210","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000210.json","J.C.","Watts","1957-11-18","M","R",,,"400541","29556",,"","",false,"2",1325,66,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ok/cd:4","OK","4",false,"4004",4.98,95.33,5.9,,,,,,,,
"W000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000215.json","Henry","Waxman","1939-09-12","M","D","WaxmanClimate","RepHenryWaxman","400425","14280","/m/024tqw","","http://waxman.house.gov",false,"22",1340,116,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:29","CA","29",false,"0629",8.66,92.74,8.28,"A.","8319","Rep.HenryWaxman",,,,,
"W000267","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000267.json","David","Weldon","1953-08-31","M","R",,,"400427","29509",,"","",false,"2",1340,13,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:15","FL","15",false,"1215",0.97,96.65,4.6,"J.",,,,,,,
"W000268","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000268.json","W. Curtis","Weldon","1947-07-22","M","R",,,"400428","15446",,"","",false,"10",1340,144,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:pa/cd:7","PA","7",false,"4207",10.75,90.65,10.65,,,,,,,,
"W000273","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000273.json","Gerald","Weller","1957-07-07","M","R",,,"400429","29516",,"","",false,"2",1340,8,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:11","IL","11",false,"1711",0.6,93.78,7.46,"C.",,,,,,,
"W000391","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000391.json","Rick","White","1953-11-06","M","R",,,"411550","29577",,"","",false,"2",1340,22,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wa/cd:1","WA","1",false,"5301",1.64,93.01,8.25,,,,,,,,
"W000413","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000413.json","Edward","Whitfield","1943-05-25","M","R","RepEdWhitfield","WhitfieldKY01","400431","29525","/m/025b9d","","http://whitfield.house.gov",false,"2",1340,22,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ky/cd:1","KY","1",false,"2101",1.64,92.54,8.72,,"36978","RepEdWhitfield",,,,,
"W000437","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000437.json","Roger","Wicker","1951-07-05","M","R","SenatorWicker","SenatorWicker","400432","29534","/m/025xxb","","https://www.wicker.senate.gov",false,"2",1340,20,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ms/cd:1","MS","1",false,"2801",1.49,97.03,4.07,,"18203","SenatorWicker","21926","N00003280","https://www.wicker.senate.gov/public/?a=rss.feed",,
"W000520","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000520.json","John","Williams","1937-10-30","M","D",,,"411677","14672",,"","",false,"18",1340,154,4,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:mt/cd:1","MT","At-Large",true,"3000",11.49,86.47,14.68,"Patrick",,,,,,,
"W000570","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000570.json","Charles","Wilson","1933-06-01","M","D",,,"411725","14062",,"","",false,"24",1340,271,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:tx/cd:2","TX","2",false,"4802",20.22,73.07,27.9,,,,,,,,
"W000654","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000654.json","Robert","Wise","1948-01-06","M","D",,,"400614","15076",,"","",false,"14",1340,46,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:wv/cd:2","WV","2",false,"5402",3.43,89.62,11.44,"E.",,,,,,"Jr.",
"W000672","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000672.json","Frank","Wolf","1939-01-30","M","R","RepWOLFPress","repfrankwolf","400435","14869","/m/027zy9","","http://wolf.house.gov",false,"16",1340,13,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:va/cd:10","VA","10",false,"5110",0.97,90.02,11.23,"R.","7508","RepFrankWolf",,,,,
"W000738","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000738.json","Lynn","Woolsey","1937-11-03","F","D","RepLynnWoolsey",,"400436","29309","/m/024shx","","",false,"4",1340,10,3,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:ca/cd:6","CA","6",false,"0606",0.75,94.54,6.65,,"26132",,,,,,
"W000779","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000779.json","Ron","Wyden","1949-05-03","M","D","RonWyden","senronwyden","300100","14871","/m/0178p9","","https://www.wyden.senate.gov",false,"16",915,38,0,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:or/cd:3","OR","3",false,"4103",4.15,91.48,10.46,,"1962",,"27036","N00007724",,,
"W000784","Representative","Rep.","https://api.propublica.org/congress/v1/members/W000784.json","Albert","Wynn","1951-09-10","M","D",,,"400438","29355",,"","",false,"4",1340,18,1,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:md/cd:4","MD","4",false,"2404",1.34,92.74,8.53,"Russell",,,,,,,
"Y000013","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000013.json","Sidney","Yates","1909-08-27","M","D",,,"411947","10421",,"","",false,"46",1340,204,2,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:il/cd:9","IL","9",false,"1709",15.22,89.87,11.52,"R.",,,,,,,
"Y000031","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000031.json","C. W. Bill","Young","1930-12-16","M","R",,"CongBillYoung","400439","13047","/m/025234","","",false,"26",1340,172,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:fl/cd:10","FL","10",false,"1210",12.84,94.67,6.75,,"5259",,,,,,
"Y000033","Representative","Rep.","https://api.propublica.org/congress/v1/members/Y000033.json","Don","Young","1933-06-09","M","R","RepDonYoung","RepDonYoung","400440","14066","/m/024p1k","","https://donyoung.house.gov",false,"24",1340,127,0,"2021-03-02 02:36:01 -0500","ocd-division/country:us/state:ak/cd:1","AK","At-Large",true,"0200",9.48,93.97,7.05,,"1897","RepDonYoung","26717","N00007999","https://donyoung.house.gov/news/rss.aspx",,
"Z000004","Representative","Rep.","https://api.propublica.org/congress/v1/members/Z000004.json","William","Zeliff","1936-06-12","M","R",,,"411997","15841",,"","",false,"6",1340,49,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nh/cd:1","NH","1",false,"3301",3.66,95.28,5.84,"H.",,,,,,,
"Z000008","Representative","Rep.","https://api.propublica.org/congress/v1/members/Z000008.json","Richard","Zimmer","1944-08-16","M","R",,,"412001","15842",,"","",false,"6",1340,33,0,"2019-10-08 03:06:16 -0400","ocd-division/country:us/state:nj/cd:12","NJ","12",false,"3412",2.46,76.78,24.48,,,,,,,,
