"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix"
"H001096","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001096.json","Harriet","Hageman","1962-10-18","F","R",,,"456951",,,,,,"H2WY00166","https://hageman.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:wy/cd:1","1531 Longworth House Office Building","202-225-2311","WY","At-Large",true,"5600",0,50,0,,,,
"H001090","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001090.json","Josh","Harder","1986-08-01","M","D","RepJoshHarder",,"412754",,"179326",,"N00040853","/g/11fhwknffg","H8CA10126","https://harder.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ca/cd:9","209 Cannon House Office Building","202-225-4540","CA","9",false,"0609",0,50,0,,,,
"H001052","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001052.json","Andy","Harris","1957-01-25","M","R","RepAndyHarrisMD","AndyHarrisMD","412434","1033464","19157","21139","N00029147","/m/02852wc","H8MD01094","https://harris.house.gov","https://harris.house.gov/rss.xml",true,"14","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:md/cd:1","1536 Longworth House Office Building","202-225-5311","MD","1",false,"2401",3.23,48.28,0,,"RepAndyHarris",,
"H001086","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001086.json","Diana","Harshbarger","1960-01-01","F","R","RepHarshbarger",,"456844",,,,"N00046688","/g/11f67z977k","H0TN01118","https://harshbarger.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tn/cd:1","167 Cannon House Office Building","202-225-6356","TN","1",false,"4701",0,50,0,,,,
"H001081","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001081.json","Jahana","Hayes","1973-03-08","F","D","RepJahanaHayes",,"412763",,"181744",,"N00043421","/g/11cn8wstn6","H8CT05245","https://hayes.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ct/cd:5","2458 Rayburn House Office Building","202-225-4476","CT","5",false,"0905",0,50,0,,,,
"H001082","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001082.json","Kevin","Hern","1961-12-04","M","R","repkevinhern",,"412748",,"180004",,"N00040829","/g/11gzqw48lf","H8OK01157","https://hern.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ok/cd:1","1019 Longworth House Office Building","202-225-2211","OK","1",false,"4001",0,50,0,,,,
"H001038","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001038.json","Brian","Higgins","1959-10-06","M","D","RepBrianHiggins","RepBrianHiggins","400641","1013050","23127","20519","N00027060","/m/04fc7g","H4NY27076","https://higgins.house.gov","https://higgins.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ny/cd:26","2269 Rayburn House Office Building","202-225-3306","NY","26",false,"3626",0,46.67,3.33,,"CongressmanHiggins",,
"H001077","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001077.json","Clay","Higgins","1961-08-24","M","R","RepClayHiggins","CongressmanClayHiggins","412705","106094","174484","21724","N00039953","/g/11c1s3lp76","H6LA03148","https://clayhiggins.house.gov","https://clayhiggins.house.gov/rss.xml",true,"8","2024",31,1,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:la/cd:3","572 Cannon House Office Building","202-225-2031","LA","3",false,"2203",3.23,48.28,0,,,,
"H001072","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001072.json","French","Hill","1956-12-05","M","R","RepFrenchHill","RepFrenchHill","412609","9265172","146290","21503","N00035792","/m/0127p1zk","H4AR02141","https://hill.house.gov",,true,"10","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ar/cd:2","1533 Longworth House Office Building","202-225-2506","AR","2",false,"0502",0,50,0,,,,
"H001047","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001047.json","Jim","Himes","1966-07-05","M","D","JAHimes","CongressmanJimHimes","412282","1031341","106744","20907","N00029070","/m/03w9x9v","H8CT04172","https://himes.house.gov",,true,"16","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ct/cd:4","2137 Rayburn House Office Building","202-225-5541","CT","4",false,"0904",0,50,0,,"congressmanhimes",,
"H001091","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001091.json","Ashley","Hinson","1983-06-27","F","R","RepAshleyHinson",,"456816",,"168783",,"N00044521","/g/11fjq_fl2t","H0IA01174","https://hinson.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ia/cd:2","1717 Longworth House Office Building","202-225-2911","IA","2",false,"1902",0,50,0,,,,
"H001066","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001066.json","Steven","Horsford","1973-04-29","M","D","RepHorsford",,"412559","79614","44064","21339","N00033638","/m/03c01w9","H2NV04011","https://horsford.house.gov","https://horsford.house.gov/rss.xml",true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nv/cd:4","406 Cannon House Office Building","202-225-9894","NV","4",false,"3204",0,50,0,,,,
"H001093","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001093.json","Erin","Houchin","1976-09-24","F","R",,,"456903",,"149614",,,,"H6IN09143","https://houchin.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:in/cd:9","1632 Longworth House Office Building","202-225-5315","IN","9",false,"1809",0,50,0,,,,
"H001085","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001085.json","Chrissy","Houlahan","1967-06-05","F","D","RepHoulahan",,"412810",,"178893",,"N00040949","/g/11fghyq4ym","H8PA06087","https://houlahan.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:pa/cd:6","1727 Longworth House Office Building","202-225-4315","PA","6",false,"4206",0,46.67,3.33,,,,
"H000874","Representative","Rep.","https://api.propublica.org/congress/v1/members/H000874.json","Steny","Hoyer","1939-06-14","M","D","LeaderHoyer","WhipHoyer","400189","1919","26890","14873","N00001821","/m/025k5p","H2MD05155","https://hoyer.house.gov",,true,"44","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:md/cd:5","1705 Longworth House Office Building","202-225-4131","MD","5",false,"2405",0,50,0,"H.","LeaderHoyer","House Majority Leader",
"H001094","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001094.json","Valerie","Hoyle","1964-02-14","F","D",,,"456932",,,,,,"H2OR04095","https://hoyle.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:or/cd:4","1620 Longworth House Office Building","202-225-6416","OR","4",false,"4104",0,50,0,,,,
"H001067","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001067.json","Richard","Hudson","1971-11-04","M","R","RepRichHudson","RepRichHudson","412550","79622","136448","21346","N00033630","/m/0nbwfxs","H2NC08185","https://hudson.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nc/cd:9","2112 Rayburn House Office Building","202-225-3715","NC","9",false,"3709",0,50,0,,"RepRichHudson","House Republican Conference Secretary",
"H001068","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001068.json","Jared","Huffman","1964-02-18","M","D","RepHuffman","RepHuffman","412511","622431","59849","21303","N00033030","/m/0ksfyx","H2CA06259","https://huffman.house.gov",,true,"12","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:2","2445 Rayburn House Office Building","202-225-5161","CA","2",false,"0602",0,43.33,6.67,,"rephuffman",,
"H001058","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001058.json","Bill","Huizenga","1969-01-31","M","R","RepHuizenga","RepHuizenga","412437","1033765","38351","21142","N00030673","/m/05b0j1w","H0MI02094","https://huizenga.house.gov","https://huizenga.house.gov/news/rss.aspx",true,"14","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:mi/cd:4","2232 Rayburn House Office Building","202-225-4401","MI","4",false,"2604",0,46.67,3.33,,"RepHuizenga",,
"H001095","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001095.json","Wesley","Hunt","1981-11-13","M","R",,,"456946",,,,,,"H0TX07170","https://hunt.house.gov/",,true,"2","2024",31,7,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:tx/cd:38","1520 Longworth House Office Building","202-225-5646","TX","38",false,"4838",22.58,43.48,0,,,,
"I000056","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000056.json","Darrell","Issa","1953-11-01","M","R","DarrellIssa","darrellissa","400196","90066","16553","20107","N00007017","/m/01r7wc","H0CA48024","https://issa.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:ca/cd:48","2108 Rayburn House Office Building","202-225-5672","CA","48",false,"0648",0,50,0,,"repdarrellissa",,
"I000058","Representative","Rep.","https://api.propublica.org/congress/v1/members/I000058.json","Glenn","Ivey","1961-02-27","M","D",,,"456905",,,,,,"H2MD04315","https://ivey.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:md/cd:4","1529 Longworth House Office Building","202-225-8699","MD","4",false,"2404",0,43.33,6.67,,,,
"J000304","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000304.json","Ronny","Jackson","1967-05-04","M","R","RepRonnyJackson",,"456847",,,,"N00046055","/g/11gfhx0vbg","H0TX13228","https://jackson.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:tx/cd:13","446 Cannon House Office Building","202-225-3706","TX","13",false,"4813",0,50,0,,,,
"J000308","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000308.json","Jeffrey","Jackson","1982-09-12","M","D",,,"456916",,,,,,"H2NC14076","https://jeffjackson.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nc/cd:14","1318 Longworth House Office Building","202-225-5634","NC","14",false,"3714",0,50,0,,,,
"J000309","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000309.json","Jonathan","Jackson","1966-01-07","M","D",,,"456899",,,,,,"H2IL01349","https://jonathanjackson.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:il/cd:1","1641 Longworth House Office Building","202-225-4372","IL","1",false,"1701",0,43.33,6.67,,,,
"J000032","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000032.json","Sheila","Jackson Lee","1950-01-12","F","D","JacksonLeeTX18","CongresswomanSheilaJacksonLee","400199","36819","21692","29573","N00005818","/m/02fj6h","H4TX18054","https://jacksonlee.house.gov","https://jacksonlee.house.gov/rss.xml",true,"30","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:tx/cd:18","2314 Rayburn House Office Building","202-225-3816","TX","18",false,"4818",0,43.33,6.67,,"TX18SJL",,
"J000305","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000305.json","Sara","Jacobs","1989-02-01","F","D","RepSaraJacobs",,"456804",,,,"N00042081","/g/11ghs2x3tm","H8CA49074","https://sarajacobs.house.gov",,true,"4","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:ca/cd:51","1314 Longworth House Office Building","202-225-2040","CA","51",false,"0651",0,50,0,,,,
"J000307","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000307.json","John","James","1981-06-08","M","R",,,"456907",,,,,,"H2MI10150","https://james.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:mi/cd:10","1319 Longworth House Office Building","202-225-4961","MI","10",false,"2610",0,50,0,,,,
"J000298","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000298.json","Pramila","Jayapal","1965-09-21","F","D","RepJayapal","RepJayapal","412730","9267128","153141","21726","N00038858","/m/0c3dxcq","H6WA07458","https://jayapal.house.gov","https://jayapal.house.gov/category/news/feed/",true,"8","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:wa/cd:7","2346 Rayburn House Office Building","202-225-3106","WA","7",false,"5307",0,43.33,6.67,,,,
"J000294","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000294.json","Hakeem","Jeffries","1970-08-04","M","D","RepJeffries","RepHakeemJeffries","412561","79612","55285","21343","N00033640","/m/025_74m","H2NY10092","https://jeffries.house.gov","https://jeffries.house.gov/category/press-release/feed/",true,"12","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ny/cd:8","2433 Rayburn House Office Building","202-225-5936","NY","8",false,"3608",0,46.67,3.33,,,"House Democratic Caucus Chair",
"J000292","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000292.json","Bill","Johnson","1954-11-10","M","R","RepBillJohnson","RepBillJohnson","412460","623472","120649","21162","N00032088","/m/0ds3q2f","H0OH06189","https://billjohnson.house.gov","https://billjohnson.house.gov/news/rss.aspx",true,"14","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:oh/cd:6","2082 Rayburn House Office Building","202-225-5705","OH","6",false,"3906",0,50,0,,"RepBillJohnson",,
"J000288","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000288.json","Hank","Johnson","1954-10-02","M","D","RepHankJohnson","115356957005","412199","1020576","68070","20712","N00027848","/m/0flgyy","H6GA04129","https://hankjohnson.house.gov","https://hankjohnson.house.gov/rss.xml",true,"18","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ga/cd:4","2240 Rayburn House Office Building","202-225-1605","GA","4",false,"1304",0,43.33,6.67,,"RepHankJohnson",,
"J000301","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000301.json","Dusty","Johnson","1976-09-30","M","R","RepJohnson",,"412816",,"48307",,"N00040559","/g/11dyzlcnbr","H8SD01055","https://dustyjohnson.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:sd/cd:1","1714 Longworth House Office Building","202-225-2801","SD","At-Large",true,"4600",0,46.67,3.33,,,,
"J000299","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000299.json","Mike","Johnson","1972-01-30","M","R","RepMikeJohnson","RepMikeJohnson","412706","106095","156097","21727","N00039106","/m/0131jn2m","H6LA04138","https://mikejohnson.house.gov",,true,"8","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:la/cd:4","568 Cannon House Office Building","202-225-2777","LA","4",false,"2204",0,50,0,,,"House Republican Conference Vice Chair",
"J000289","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000289.json","Jim","Jordan","1964-02-17","M","R","Jim_Jordan","repjimjordan","412226","1022879","8158","20738","N00027894","/m/04l4x5","H6OH04082","https://jordan.house.gov",,true,"18","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:oh/cd:4","2056 Rayburn House Office Building","202-225-2676","OH","4",false,"3904",0,50,0,,"RepJimJordan",,
"J000302","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000302.json","John","Joyce","1957-02-08","M","R","RepJohnJoyce",,"412812",,"178911",,"N00043242","/g/11fgkqqf2l","H8PA13125","https://johnjoyce.house.gov",,true,"6","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:pa/cd:13","152 Cannon House Office Building","202-225-2431","PA","13",false,"4213",0,50,0,,,,
"J000295","Representative","Rep.","https://api.propublica.org/congress/v1/members/J000295.json","Dave","Joyce","1957-03-17","M","R","RepDaveJoyce","RepDaveJoyce","412566","68561","143052","21353","N00035007","/m/0ktwnp_","H2OH14064","https://joyce.house.gov","https://joyce.house.gov/rss/press-releases.xml",true,"12","2024",31,1,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:oh/cd:14","2065 Rayburn House Office Building","202-225-5731","OH","14",false,"3914",3.23,44.83,3.45,,"repdavejoyce",,
"K000400","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000400.json","Sydney","Kamlager-Dove","1972-07-20","F","D",,,"456884",,,,,,"H2CA37304","https://kamlager-dove.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:09 -0500","ocd-division/country:us/state:ca/cd:37","1419 Longworth House Office Building","202-225-7084","CA","37",false,"0637",0,43.33,6.67,,,,
"K000009","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000009.json","Marcy","Kaptur","1946-06-17","F","D","RepMarcyKaptur","RepresentativeMarcyKaptur","400211","1458","27016","15029","N00003522","/m/039s3l","H2OH09031","https://kaptur.house.gov","https://kaptur.house.gov/rss.xml",true,"42","2024",31,0,0,"2023-01-17 02:00:11 -0500","ocd-division/country:us/state:oh/cd:9","2186 Rayburn House Office Building","202-225-4146","OH","9",false,"3909",0,50,0,,"USRepMarcyKaptur",,
"K000398","Representative","Rep.","https://api.propublica.org/congress/v1/members/K000398.json","Thomas","Kean","1968-09-05","M","R",,,"456917",,,,,,"H0NJ07261","https://kean.house.gov/",,true,"2","2024",31,0,0,"2023-01-17 02:00:10 -0500","ocd-division/country:us/state:nj/cd:7","251 Cannon House Office Building","202-225-5361","NJ","7",false,"3407",0,46.67,3.33,,,,
